protocol,num_uavs,seed,attempted,delivered,pdr,avg_latency_ms,avg_hops,throughput_pps,topology_changes_per_s,avg_link_lifetime_s,control_packets_per_s,route_discoveries,route_failures,stale_route_failures
shortest_path_oracle,20,6366,600,282,0.47,22.123898069505227,2.801418439716312,2.35,2.5,26.016260162601625,0.0,0,0,0
shortest_path_oracle,20,7366,600,296,0.49333333333333335,22.170495953290814,2.814189189189189,2.466666666666667,1.8583333333333334,26.12962962962963,0.0,0,0,0
shortest_path_oracle,20,8366,600,353,0.5883333333333334,22.83121990285233,2.9291784702549575,2.941666666666667,2.316666666666667,27.588709677419356,0.0,0,0,0
shortest_path_oracle,20,9366,600,289,0.4816666666666667,19.592449422214546,2.245674740484429,2.408333333333333,2.55,28.606060606060606,0.0,0,0,0
shortest_path_oracle,20,10366,600,388,0.6466666666666666,22.160322592229527,2.7938144329896906,3.2333333333333334,2.6416666666666666,29.23308270676692,0.0,0,0,0
shortest_path_oracle,20,11366,600,334,0.5566666666666666,20.498737927700418,2.434131736526946,2.783333333333333,2.8,26.932835820895523,0.0,0,0,0
shortest_path_oracle,20,12366,600,348,0.58,21.630430496161893,2.675287356321839,2.9,2.5166666666666666,26.41007194244604,0.0,0,0,0
shortest_path_oracle,20,13366,600,249,0.415,21.38930658684516,2.642570281124498,2.075,2.0083333333333333,28.5929203539823,0.0,0,0,0
shortest_path_oracle,20,14366,600,286,0.4766666666666667,22.000584444008076,2.769230769230769,2.3833333333333333,2.0166666666666666,27.128205128205128,0.0,0,0,0
shortest_path_oracle,20,15366,600,264,0.44,21.649585503203348,2.712121212121212,2.2,2.5,26.08730158730159,0.0,0,0,0
shortest_path_oracle,20,16366,600,261,0.435,21.665416580508488,2.7049808429118776,2.175,2.091666666666667,25.862068965517242,0.0,0,0,0
shortest_path_oracle,20,17366,600,286,0.4766666666666667,21.813049779093863,2.7482517482517483,2.3833333333333333,2.0083333333333333,30.710280373831775,0.0,0,0,0
shortest_path_oracle,20,18366,600,388,0.6466666666666666,22.817193507626556,2.945876288659794,3.2333333333333334,2.575,29.0,0.0,0,0,0
shortest_path_oracle,20,19366,600,301,0.5016666666666667,23.106157434197222,3.0332225913621262,2.5083333333333333,2.3666666666666667,24.28125,0.0,0,0,0
shortest_path_oracle,20,20366,600,286,0.4766666666666667,19.803789406290317,2.2587412587412588,2.3833333333333333,2.408333333333333,29.702290076335878,0.0,0,0,0
shortest_path_oracle,20,21366,600,277,0.46166666666666667,22.43913631100725,2.8555956678700363,2.308333333333333,2.308333333333333,26.130081300813007,0.0,0,0,0
shortest_path_oracle,20,22366,600,365,0.6083333333333333,21.684391214256614,2.712328767123288,3.0416666666666665,2.4,30.524590163934427,0.0,0,0,0
shortest_path_oracle,20,23366,600,328,0.5466666666666666,21.750942513315223,2.7134146341463414,2.7333333333333334,2.5166666666666666,26.48872180451128,0.0,0,0,0
shortest_path_oracle,20,24366,600,270,0.45,24.17270274675388,3.2555555555555555,2.25,2.283333333333333,24.19327731092437,0.0,0,0,0
shortest_path_oracle,20,25366,600,418,0.6966666666666667,20.716912266823737,2.478468899521531,3.4833333333333334,2.9166666666666665,30.62837837837838,0.0,0,0,0
shortest_path_oracle,20,26366,600,254,0.42333333333333334,21.666780671351695,2.7125984251968505,2.1166666666666667,2.575,24.384615384615383,0.0,0,0,0
shortest_path_oracle,20,27366,600,374,0.6233333333333333,21.667852937155292,2.7032085561497325,3.1166666666666667,2.308333333333333,30.091666666666665,0.0,0,0,0
shortest_path_oracle,20,28366,600,349,0.5816666666666667,23.47440745222184,3.103151862464183,2.908333333333333,2.4166666666666665,27.285714285714285,0.0,0,0,0
shortest_path_oracle,20,29366,600,392,0.6533333333333333,22.83147936856989,2.9642857142857144,3.2666666666666666,2.3833333333333333,27.566666666666666,0.0,0,0,0
shortest_path_oracle,20,30366,600,397,0.6616666666666666,21.649016994209646,2.700251889168766,3.308333333333333,2.683333333333333,28.891304347826086,0.0,0,0,0
shortest_path_oracle,20,31366,600,247,0.4116666666666667,21.336768471335656,2.6275303643724697,2.058333333333333,2.1416666666666666,26.406779661016948,0.0,0,0,0
aodv_like_reactive,20,2366,600,234,0.39,32.78045249273168,2.5128205128205128,1.95,2.3333333333333335,26.796610169491526,101.03333333333333,579,134,0
aodv_like_reactive,20,3366,600,348,0.58,31.16661004912287,2.2471264367816093,2.9,2.7916666666666665,30.485294117647058,99.04166666666667,559,218,0
aodv_like_reactive,20,4366,600,355,0.5916666666666667,35.36715708237324,3.101408450704225,2.9583333333333335,2.158333333333333,27.272727272727273,103.01666666666667,567,200,0
aodv_like_reactive,20,5366,600,304,0.5066666666666667,30.679787044332045,2.2467105263157894,2.533333333333333,2.558333333333333,27.218045112781954,97.11666666666666,553,153,0
aodv_like_reactive,20,6366,600,282,0.47,34.260068282271185,2.8156028368794326,2.35,2.5,26.016260162601625,102.4,577,159,0
aodv_like_reactive,20,7366,600,296,0.49333333333333335,33.781475683020545,2.847972972972973,2.466666666666667,1.8583333333333334,26.12962962962963,99.975,562,160,0
aodv_like_reactive,20,8366,600,353,0.5883333333333334,34.77668732494865,2.951841359773371,2.941666666666667,2.316666666666667,27.588709677419356,101.95833333333333,565,208,0
aodv_like_reactive,20,9366,600,289,0.4816666666666667,31.212345615986173,2.2560553633217992,2.408333333333333,2.55,28.606060606060606,99.275,566,170,0
aodv_like_reactive,20,10366,600,388,0.6466666666666666,33.65800300460066,2.804123711340206,3.2333333333333334,2.6416666666666666,29.23308270676692,99.85,550,225,0
aodv_like_reactive,20,11366,600,334,0.5566666666666666,32.31774990374832,2.4580838323353293,2.783333333333333,2.8,26.932835820895523,100.25833333333334,564,213,0
aodv_like_reactive,20,12366,600,348,0.58,33.47525808236879,2.689655172413793,2.9,2.5166666666666666,26.41007194244604,101.25,564,193,0
aodv_like_reactive,20,13366,600,249,0.415,33.5734431330299,2.6546184738955825,2.075,2.0083333333333333,28.5929203539823,101.89166666666667,581,166,0
aodv_like_reactive,20,14366,600,286,0.4766666666666667,33.965094933518564,2.7832167832167833,2.3833333333333333,2.0166666666666666,27.128205128205128,101.64166666666667,573,198,0
aodv_like_reactive,20,15366,600,264,0.44,33.876858230476074,2.7196969696969697,2.2,2.5,26.08730158730159,102.5,581,165,0
aodv_like_reactive,20,16366,600,261,0.435,33.14338592916749,2.7049808429118776,2.175,2.091666666666667,25.862068965517242,99.79166666666667,567,143,0
aodv_like_reactive,20,17366,600,286,0.4766666666666667,33.40693089797498,2.762237762237762,2.3833333333333333,2.0083333333333333,30.710280373831775,99.975,565,185,0
aodv_like_reactive,20,18366,600,388,0.6466666666666666,34.85211618803893,2.9690721649484537,3.2333333333333334,2.575,29.0,102.84166666666667,564,262,0
aodv_like_reactive,20,19366,600,301,0.5016666666666667,35.05565909532679,3.0564784053156147,2.5083333333333333,2.3666666666666667,24.28125,102.05,570,158,0
aodv_like_reactive,20,20366,600,286,0.4766666666666667,31.317600595101506,2.269230769230769,2.3833333333333333,2.408333333333333,29.702290076335878,98.90833333333333,564,184,0
aodv_like_reactive,20,21366,600,277,0.46166666666666667,34.590399848913385,2.8664259927797833,2.308333333333333,2.308333333333333,26.130081300813007,102.56666666666666,578,180,0
aodv_like_reactive,20,22366,600,365,0.6083333333333333,33.147267926585386,2.7315068493150685,3.0416666666666665,2.4,30.524590163934427,99.24166666666666,551,195,0
aodv_like_reactive,20,23366,600,328,0.5466666666666666,33.46511934258351,2.725609756097561,2.7333333333333334,2.5166666666666666,26.48872180451128,100.70833333333333,563,202,0
aodv_like_reactive,20,24366,600,270,0.45,36.301406450457584,3.274074074074074,2.25,2.283333333333333,24.19327731092437,103.04166666666667,577,158,0
aodv_like_reactive,20,25366,600,418,0.6966666666666667,32.202917051512735,2.4976076555023923,3.4833333333333334,2.9166666666666665,30.62837837837838,98.525,545,233,0
aodv_like_reactive,20,26366,600,254,0.42333333333333334,33.76993027765091,2.7125984251968505,2.1166666666666667,2.575,24.384615384615383,102.03333333333333,580,151,0
aodv_like_reactive,20,27366,600,374,0.6233333333333333,33.55301336496278,2.713903743315508,3.1166666666666667,2.308333333333333,30.091666666666665,101.50833333333334,563,204,0
aodv_like_reactive,20,28366,600,349,0.5816666666666667,35.25349054677771,3.1146131805157595,2.908333333333333,2.4166666666666665,27.285714285714285,101.98333333333333,562,204,0
aodv_like_reactive,20,29366,600,392,0.6533333333333333,34.953418144080096,2.9668367346938775,3.2666666666666666,2.3833333333333333,27.566666666666666,103.88333333333334,569,267,0
aodv_like_reactive,20,30366,600,397,0.6616666666666666,33.41929407229529,2.712846347607053,3.308333333333333,2.683333333333333,28.891304347826086,100.88333333333334,557,235,0
aodv_like_reactive,20,31366,600,247,0.4116666666666667,33.24749721627493,2.6275303643724697,2.058333333333333,2.1416666666666666,26.406779661016948,101.15833333333333,577,157,0
olsr_like_proactive,20,2366,600,215,0.35833333333333334,20.633024990475967,2.386046511627907,1.7916666666666667,2.3333333333333335,26.796610169491526,36.36666666666667,0,28,28
olsr_like_proactive,20,3366,600,330,0.55,20.01165676406684,2.2303030303030305,2.75,2.7916666666666665,30.485294117647058,44.7,0,22,22
olsr_like_proactive,20,4366,600,324,0.54,23.572707509811316,3.04320987654321,2.7,2.158333333333333,27.272727272727273,37.45,0,30,30
olsr_like_proactive,20,5366,600,271,0.45166666666666666,19.58786033738035,2.158671586715867,2.2583333333333333,2.558333333333333,27.218045112781954,40.15,0,20,20
olsr_like_proactive,20,6366,600,250,0.4166666666666667,22.016718462006093,2.668,2.0833333333333335,2.5,26.016260162601625,36.68333333333333,0,22,22
olsr_like_proactive,20,7366,600,262,0.43666666666666665,22.133517185841967,2.7290076335877864,2.183333333333333,1.8583333333333334,26.12962962962963,33.46666666666667,0,20,20
olsr_like_proactive,20,8366,600,312,0.52,23.529305610711415,2.9935897435897436,2.6,2.316666666666667,27.588709677419356,38.43333333333333,0,28,28
olsr_like_proactive,20,9366,600,271,0.45166666666666666,20.1367234302332,2.2472324723247232,2.2583333333333333,2.55,28.606060606060606,41.516666666666666,0,20,20
olsr_like_proactive,20,10366,600,375,0.625,22.11750827231114,2.6933333333333334,3.125,2.6416666666666666,29.23308270676692,42.55,0,17,17
olsr_like_proactive,20,11366,600,316,0.5266666666666666,20.75594524635677,2.3955696202531644,2.6333333333333333,2.8,26.932835820895523,40.1,0,25,25
olsr_like_proactive,20,12366,600,307,0.5116666666666667,21.158191647481214,2.482084690553746,2.558333333333333,2.5166666666666666,26.41007194244604,40.766666666666666,0,32,32
olsr_like_proactive,20,13366,600,232,0.38666666666666666,21.48964864786237,2.560344827586207,1.9333333333333333,2.0083333333333333,28.5929203539823,37.016666666666666,0,24,24
olsr_like_proactive,20,14366,600,268,0.44666666666666666,21.612800505281626,2.6007462686567164,2.2333333333333334,2.0166666666666666,27.128205128205128,36.6,0,23,23
olsr_like_proactive,20,15366,600,227,0.37833333333333335,21.05193728767968,2.488986784140969,1.8916666666666666,2.5,26.08730158730159,37.333333333333336,0,27,27
olsr_like_proactive,20,16366,600,244,0.4066666666666667,21.64178988605553,2.5901639344262297,2.033333333333333,2.091666666666667,25.862068965517242,34.95,0,20,20
olsr_like_proactive,20,17366,600,266,0.44333333333333336,21.775633357619817,2.642857142857143,2.216666666666667,2.0083333333333333,30.710280373831775,37.333333333333336,0,17,17
olsr_like_proactive,20,18366,600,361,0.6016666666666667,22.37120075011111,2.7534626038781163,3.0083333333333333,2.575,29.0,41.46666666666667,0,34,34
olsr_like_proactive,20,19366,600,288,0.48,23.12785912867975,2.954861111111111,2.4,2.3666666666666667,24.28125,36.083333333333336,0,26,26
olsr_like_proactive,20,20366,600,270,0.45,20.148640582169854,2.2333333333333334,2.25,2.408333333333333,29.702290076335878,42.5,0,21,21
olsr_like_proactive,20,21366,600,262,0.43666666666666665,22.10212155401763,2.6946564885496183,2.183333333333333,2.308333333333333,26.130081300813007,36.766666666666666,0,17,17
olsr_like_proactive,20,22366,600,335,0.5583333333333333,21.99858904000005,2.680597014925373,2.7916666666666665,2.4,30.524590163934427,40.983333333333334,0,32,32
olsr_like_proactive,20,23366,600,314,0.5233333333333333,21.433869372283585,2.5573248407643314,2.6166666666666667,2.5166666666666666,26.48872180451128,39.516666666666666,0,30,30
olsr_like_proactive,20,24366,600,224,0.37333333333333335,23.185546032256276,2.950892857142857,1.8666666666666667,2.283333333333333,24.19327731092437,34.05,0,25,25
olsr_like_proactive,20,25366,600,405,0.675,21.175433129737538,2.454320987654321,3.375,2.9166666666666665,30.62837837837838,47.833333333333336,0,16,16
olsr_like_proactive,20,26366,600,235,0.39166666666666666,21.496301138237236,2.6042553191489364,1.9583333333333333,2.575,24.384615384615383,36.38333333333333,0,19,19
olsr_like_proactive,20,27366,600,333,0.555,21.66624195804672,2.6126126126126126,2.775,2.308333333333333,30.091666666666665,40.05,0,25,25
olsr_like_proactive,20,28366,600,312,0.52,23.31252034571587,2.967948717948718,2.6,2.4166666666666665,27.285714285714285,40.15,0,33,33
olsr_like_proactive,20,29366,600,352,0.5866666666666667,23.250551174435767,2.946022727272727,2.933333333333333,2.3833333333333333,27.566666666666666,37.68333333333333,0,45,45
olsr_like_proactive,20,30366,600,366,0.61,21.719610016411877,2.6038251366120218,3.05,2.683333333333333,28.891304347826086,43.266666666666666,0,30,30
olsr_like_proactive,20,31366,600,229,0.38166666666666665,21.680675905179253,2.6419213973799125,1.9083333333333334,2.1416666666666666,26.406779661016948,35.96666666666667,0,7,7
greedy_geographic,20,2366,600,220,0.36666666666666664,19.72773784904153,2.268181818181818,1.8333333333333333,2.3333333333333335,26.796610169491526,0.0,0,290,0
greedy_geographic,20,3366,600,317,0.5283333333333333,18.896217612975576,2.078864353312303,2.6416666666666666,2.7916666666666665,30.485294117647058,0.0,0,184,0
greedy_geographic,20,4366,600,277,0.46166666666666667,20.307497782961036,2.407942238267148,2.308333333333333,2.158333333333333,27.272727272727273,0.0,0,240,0
greedy_geographic,20,5366,600,277,0.46166666666666667,18.544633166353115,2.0144404332129966,2.308333333333333,2.558333333333333,27.218045112781954,0.0,0,230,0
greedy_geographic,20,6366,600,243,0.405,19.727179618154484,2.263374485596708,2.025,2.5,26.016260162601625,0.0,0,257,0
greedy_geographic,20,7366,600,244,0.4066666666666667,20.25589173975529,2.3934426229508197,2.033333333333333,1.8583333333333334,26.12962962962963,0.0,0,248,0
greedy_geographic,20,8366,600,277,0.46166666666666667,21.159074851909402,2.563176895306859,2.308333333333333,2.316666666666667,27.588709677419356,0.0,0,243,0
greedy_geographic,20,9366,600,259,0.43166666666666664,19.016908780532837,2.1235521235521237,2.158333333333333,2.55,28.606060606060606,0.0,0,237,0
greedy_geographic,20,10366,600,323,0.5383333333333333,20.37871938675224,2.4055727554179565,2.691666666666667,2.6416666666666666,29.23308270676692,0.0,0,199,0
greedy_geographic,20,11366,600,272,0.4533333333333333,19.784362112291326,2.2720588235294117,2.2666666666666666,2.8,26.932835820895523,0.0,0,254,0
greedy_geographic,20,12366,600,297,0.495,19.57265535996218,2.228956228956229,2.475,2.5166666666666666,26.41007194244604,0.0,0,239,0
greedy_geographic,20,13366,600,222,0.37,19.817784119096206,2.2927927927927927,1.85,2.0083333333333333,28.5929203539823,0.0,0,291,0
greedy_geographic,20,14366,600,258,0.43,20.19573245541982,2.383720930232558,2.15,2.0166666666666666,27.128205128205128,0.0,0,265,0
greedy_geographic,20,15366,600,216,0.36,19.701148413725633,2.2731481481481484,1.8,2.5,26.08730158730159,0.0,0,288,0
greedy_geographic,20,16366,600,241,0.40166666666666667,20.340580662596143,2.4024896265560165,2.0083333333333333,2.091666666666667,25.862068965517242,0.0,0,236,0
greedy_geographic,20,17366,600,239,0.3983333333333333,19.75115953982106,2.288702928870293,1.9916666666666667,2.0083333333333333,30.710280373831775,0.0,0,248,0
greedy_geographic,20,18366,600,326,0.5433333333333333,20.327429135889023,2.3987730061349692,2.716666666666667,2.575,29.0,0.0,0,220,0
greedy_geographic,20,19366,600,232,0.38666666666666666,20.931842602799584,2.5775862068965516,1.9333333333333333,2.3666666666666667,24.28125,0.0,0,237,0
greedy_geographic,20,20366,600,249,0.415,18.589045329452283,2,2.075,2.408333333333333,29.702290076335878,0.0,0,249,0
greedy_geographic,20,21366,600,240,0.4,19.478580365942005,2.2083333333333335,2.0,2.308333333333333,26.130081300813007,0.0,0,269,0
greedy_geographic,20,22366,600,296,0.49333333333333335,19.97432529211069,2.310810810810811,2.466666666666667,2.4,30.524590163934427,0.0,0,240,0
greedy_geographic,20,23366,600,290,0.48333333333333334,19.838549399466462,2.306896551724138,2.4166666666666665,2.5166666666666666,26.48872180451128,0.0,0,207,0
greedy_geographic,20,24366,600,213,0.355,21.269891162127795,2.615023474178404,1.775,2.283333333333333,24.19327731092437,0.0,0,253,0
greedy_geographic,20,25366,600,382,0.6366666666666667,19.879839950452403,2.298429319371728,3.183333333333333,2.9166666666666665,30.62837837837838,0.0,0,127,0
greedy_geographic,20,26366,600,222,0.37,20.180870996832695,2.3828828828828827,1.85,2.575,24.384615384615383,0.0,0,271,0
greedy_geographic,20,27366,600,317,0.5283333333333333,21.025826586221395,2.5615141955835963,2.6416666666666666,2.308333333333333,30.091666666666665,0.0,0,205,0
greedy_geographic,20,28366,600,282,0.47,20.978717894466254,2.5602836879432624,2.35,2.4166666666666665,27.285714285714285,0.0,0,241,0
greedy_geographic,20,29366,600,305,0.5083333333333333,21.12828096706825,2.580327868852459,2.5416666666666665,2.3833333333333333,27.566666666666666,0.0,0,210,0
greedy_geographic,20,30366,600,359,0.5983333333333334,20.455098578643266,2.4317548746518107,2.9916666666666667,2.683333333333333,28.891304347826086,0.0,0,167,0
greedy_geographic,20,31366,600,201,0.335,19.623467301488716,2.2487562189054726,1.675,2.1416666666666666,26.406779661016948,0.0,0,266,0
