scenario,source,trace_source,trace_file,link_model,routing_protocol,num_uavs,seed,samples,duration_s,packet_attempts,delivered_packets,pdr,avg_latency_ms,std_latency_ms,avg_hops,throughput_pps,topology_changes_per_s,avg_link_lifetime_s,control_packets_per_s,route_discoveries,route_failures,stale_route_failures,channel_failures,mean_link_reliability,mean_sinr_db,energy_mj_per_packet
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7303,151,30.0,755,755,1.0,14.199318605939835,1.778466965980632,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7304,151,30.0,755,755,1.0,14.185666306915964,1.78666114785664,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7305,151,30.0,755,755,1.0,14.094036236429528,1.770957657261227,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7306,151,30.0,755,755,1.0,14.176799406342328,1.731340195507778,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7307,151,30.0,755,755,1.0,14.182957269715542,1.7793432043845532,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7308,151,30.0,755,755,1.0,14.206222049806962,1.7358557115301734,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7309,151,30.0,755,755,1.0,14.25446283062861,1.7701673570477967,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7310,151,30.0,755,755,1.0,14.196907372347955,1.7784227621108017,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7311,151,30.0,755,755,1.0,14.203898327606652,1.7216403413697416,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7312,151,30.0,755,755,1.0,14.225082125714735,1.7861359340612404,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7313,151,30.0,755,755,1.0,14.155770472549898,1.762012660524075,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7314,151,30.0,755,755,1.0,14.208784241961522,1.7777070118407612,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7315,151,30.0,755,755,1.0,14.171118298354084,1.7694677699895023,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7316,151,30.0,755,755,1.0,14.216681981701829,1.745783460289991,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7317,151,30.0,755,755,1.0,14.21166481127292,1.720473720550995,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7318,151,30.0,755,755,1.0,14.188463823580058,1.753821811266512,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7319,151,30.0,755,755,1.0,14.133694831005975,1.7781680690302197,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7320,151,30.0,755,755,1.0,14.180111451455845,1.7534447435555862,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7321,151,30.0,755,755,1.0,14.222073754847576,1.788526291975509,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7322,151,30.0,755,755,1.0,14.129141618480967,1.6902369098882413,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7323,151,30.0,755,755,1.0,14.249915810996882,1.790090941886057,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7324,151,30.0,755,755,1.0,14.163204432754805,1.78838690864945,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7325,151,30.0,755,755,1.0,14.152713049461182,1.7867105390476699,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7326,151,30.0,755,755,1.0,14.209810130412135,1.7682255387471715,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7327,151,30.0,755,755,1.0,14.125445684197075,1.7022980294730967,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7328,151,30.0,755,755,1.0,14.165894155451344,1.7733288463338126,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_binary_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,binary,aodv_like_reactive,3,7329,151,30.0,755,755,1.0,14.228643968241075,1.812945548145945,1,25.166666666666668,0.1,30.999999999999996,1.6,12,9,0,0,1.0,99.0,0.0
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7300,151,30.0,755,697,0.9231788079470199,15.219907962790918,4.441995520815371,1.285509325681492,23.233333333333334,4.566666666666666,25.599999999999998,17.4,134,82,0,9,0.9916058374934482,34.20848885009047,0.21693638335724533
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7301,151,30.0,755,706,0.9350993377483444,15.236918339154492,4.43428804277175,1.301699716713881,23.533333333333335,4.366666666666666,25.26666666666667,16.966666666666665,130,81,0,3,0.9928243239652357,34.37525496630093,0.21966859603399433
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7302,151,30.0,755,715,0.9470198675496688,15.085556830508327,4.2672804815665515,1.3174825174825175,23.833333333333332,3.9,26.466666666666665,13.933333333333334,102,74,0,15,0.9955522947710667,34.67829086560778,0.22233202573426575
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7303,151,30.0,755,702,0.9298013245033112,14.95792889277458,4.181313384101314,1.264957264957265,23.4,4.166666666666667,25.46666666666667,14.966666666666667,115,71,0,12,0.991428627233805,34.0076047396463,0.21346811623931625
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7304,151,30.0,755,704,0.9324503311258279,14.747563786285173,4.27679862333427,1.1946022727272727,23.466666666666665,4.033333333333333,26.133333333333333,15.066666666666666,115,73,0,11,0.9955751102720175,35.073644069604946,0.20159534545454544
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7305,151,30.0,755,702,0.9298013245033112,15.085930348994859,4.466008737491077,1.2535612535612535,23.4,4.766666666666667,25.33333333333333,16.7,128,82,0,10,0.9979129744123812,34.37015412909659,0.21154498005698005
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7306,151,30.0,755,725,0.9602649006622517,15.477218725143057,4.675223520409046,1.3282758620689654,24.166666666666668,4.366666666666666,26.133333333333336,16.433333333333334,118,91,0,6,0.9948744284302923,33.94999632441795,0.2241534587586207
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7307,151,30.0,755,707,0.9364238410596026,14.832326092669852,4.121228719499352,1.27015558698727,23.566666666666666,4.0,26.46666666666666,14.6,114,65,0,2,0.99486077878623,34.79326726787854,0.21434536011315417
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7308,151,30.0,755,713,0.9443708609271523,14.962071275059072,4.174755075181851,1.2819074333800842,23.766666666666666,4.233333333333333,25.53333333333333,14.166666666666666,107,70,0,8,0.9961001371354087,34.70025352084263,0.21632854530154277
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7309,151,30.0,755,694,0.919205298013245,15.386296521753058,4.797381175697311,1.2737752161383284,23.133333333333333,4.833333333333333,24.999999999999996,19.1,145,93,0,12,0.9903721164395556,34.301372588651674,0.21495619135446684
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7310,151,30.0,755,721,0.9549668874172186,15.2884271433267,4.440185315869872,1.3106796116504855,24.033333333333335,4.033333333333333,26.0,15.266666666666667,111,83,0,9,0.9933086935320596,34.27346203931879,0.221184
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7311,151,30.0,755,725,0.9602649006622517,14.99396742748819,4.233559442638902,1.289655172413793,24.166666666666668,3.966666666666667,26.4,13.066666666666666,96,69,0,6,0.9941998435193274,34.30782765352692,0.21763601655172413
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7312,151,30.0,755,695,0.9205298013245033,14.913254747355989,4.141071314935338,1.260431654676259,23.166666666666668,4.133333333333334,25.73333333333333,15.033333333333333,117,70,0,16,0.9899537845034543,33.88194198138422,0.212704395971223
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7313,151,30.0,755,711,0.9417218543046357,14.792882649134397,4.098967097532481,1.2658227848101267,23.7,3.8333333333333335,26.26666666666667,13.033333333333333,99,63,0,11,0.9925032210233588,34.402934810631805,0.21361417721518985
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7314,151,30.0,755,713,0.9443708609271523,15.514361479140671,4.590915745825076,1.332398316970547,23.766666666666666,4.5,25.600000000000005,17.966666666666665,134,92,0,3,0.9928607970649813,33.74175118229969,0.22484914446002804
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7315,151,30.0,755,688,0.9112582781456954,14.732715161845473,4.19908158848242,1.2340116279069768,22.933333333333334,4.366666666666666,25.733333333333334,15.8,126,66,0,10,0.9949977018235763,34.19039702665918,0.20824587906976744
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7316,151,30.0,755,713,0.9443708609271523,15.047530316619746,4.186505546498439,1.3085553997194952,23.766666666666666,3.7666666666666666,25.933333333333334,14.4,109,70,0,6,0.9976399122982046,34.38187451931507,0.22082552819074333
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7317,151,30.0,755,691,0.9152317880794701,15.069290127722153,4.293181727207966,1.264833574529667,23.033333333333335,4.066666666666666,26.26666666666667,16.933333333333334,133,76,0,10,0.9968710360447628,34.68869488849335,0.21344724283646888
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7318,151,30.0,755,701,0.928476821192053,15.129870328133425,4.314272451149692,1.2810271041369472,23.366666666666667,4.966666666666667,25.533333333333335,16.433333333333334,128,76,0,5,0.9950442874401133,34.222310642097156,0.21617998516405135
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7319,151,30.0,755,719,0.952317880794702,15.072016665867,4.2745951374848286,1.3045897079276774,23.966666666666665,4.033333333333333,26.26666666666667,14.133333333333333,105,72,0,6,0.9965781719823981,34.110135552498335,0.22015629707927675
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7320,151,30.0,755,708,0.937748344370861,15.283331665758759,4.436049356339165,1.3149717514124293,23.6,4.066666666666666,26.26666666666667,16.533333333333335,125,81,0,6,0.9944922967447599,34.63935787752445,0.2219083209039548
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7321,151,30.0,755,686,0.9086092715231788,15.312393973584205,4.56303927348952,1.271137026239067,22.866666666666667,4.7,25.133333333333333,19.6,154,87,0,5,0.9941782616531073,34.77864257976208,0.214510983090379
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7322,151,30.0,755,717,0.9496688741721855,15.032673148515565,4.20830770765498,1.2831241283124128,23.9,4.2,25.733333333333334,13.833333333333334,102,73,0,12,0.9910991179118759,34.49824889093414,0.21653386889818688
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7323,151,30.0,755,713,0.9443708609271523,15.057012364871387,4.142965721553311,1.3099579242636745,23.766666666666666,4.233333333333333,26.066666666666663,14.333333333333334,110,67,0,2,0.9982666221883078,34.6833051118488,0.22106221150070127
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7324,151,30.0,755,701,0.928476821192053,14.940771753011385,4.021091635478346,1.2952924393723253,23.366666666666667,3.933333333333333,26.333333333333332,13.533333333333333,104,64,0,17,0.989917384707319,34.40526299737968,0.2185873346647646
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7325,151,30.0,755,714,0.9456953642384106,15.098776643542388,4.3602002267980815,1.303921568627451,23.8,4.033333333333333,26.066666666666666,14.2,104,76,0,16,0.9908984979453119,34.11351156405131,0.2200435450980392
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7326,151,30.0,755,736,0.9748344370860927,14.745876234595972,3.8756242460192514,1.3043478260869565,24.533333333333335,3.2333333333333334,27.266666666666666,10.066666666666666,72,58,0,6,0.9933708297981627,33.74772636085945,0.22011547826086955
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7327,151,30.0,755,715,0.9470198675496688,15.158375370809571,4.335900129647087,1.3118881118881118,23.833333333333332,4.3,26.000000000000004,15.033333333333333,113,76,0,6,0.994727573776168,33.727134642965034,0.22138794069930068
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7328,151,30.0,755,707,0.9364238410596026,14.838917653443673,4.110368118308899,1.265912305516266,23.566666666666666,4.033333333333333,26.2,14.833333333333334,115,69,0,5,0.992535542193347,34.77640096194344,0.21362928429985853
airsim_trace_wireless_aodv,trace,airsim-compatible-sample,sample_airsim_trajectory_3uav.csv,wireless,aodv_like_reactive,3,7329,151,30.0,755,690,0.9139072847682119,15.225504642126802,4.378447311589018,1.2840579710144928,23.0,4.733333333333333,25.13333333333333,17.833333333333332,141,78,0,5,0.995425094060684,35.00450675429825,0.21669145971014492
